service_date,gtfs_route_id,gtfs_route_long_name,peak_offpeak_ind,otp_numerator,otp_denominator,cancelled_numerator,ObjectId,otp_ratio,service_time
2024-12-14,CR-Providence,Providence/Stoughton Line,PEAK,0,0,0,11716,,05:00:00
2024-12-14,CR-Franklin,Franklin Line,OFF_PEAK,19,20,1,11728,0.95,05:00:00
2024-12-14,CR-Needham,Needham Line,OFF_PEAK,15,17,1,11729,0.88,05:00:00
2024-12-14,CR-Fairmount,Fairmount Line,OFF_PEAK,31,33,2,11730,0.94,05:00:00
2024-12-14,CR-Worcester,Framingham/Worcester Line,OFF_PEAK,17,20,2,11731,0.85,05:00:00
2024-12-14,CR-Middleborough,Middleborough/Lakeville Line,OFF_PEAK,18,20,2,11732,0.9,05:00:00
2024-12-13,CR-Haverhill,Haverhill Line,PEAK,12,12,0,11762,1.0,05:00:00
2024-12-13,CR-Fitchburg,Fitchburg Line,OFF_PEAK,29,29,0,11768,1.0,05:00:00
2024-12-13,CR-Worcester,Framingham/Worcester Line,OFF_PEAK,25,30,0,11769,0.83,05:00:00
2024-12-13,CR-Greenbush,Greenbush Line,OFF_PEAK,17,20,0,11770,0.85,05:00:00
2024-12-13,CR-Haverhill,Haverhill Line,OFF_PEAK,31,31,0,11771,1.0,05:00:00
2024-12-13,CR-Lowell,Lowell Line,OFF_PEAK,26,26,0,11772,1.0,05:00:00
2024-12-13,CR-Middleborough,Middleborough/Lakeville Line,OFF_PEAK,20,22,0,11773,0.91,05:00:00
2024-12-13,CR-Newburyport,Newburyport/Rockport Line,OFF_PEAK,21,23,0,11774,0.91,05:00:00
2024-12-13,CR-Providence,Providence/Stoughton Line,OFF_PEAK,24,25,0,11775,0.96,05:00:00
2024-12-13,CR-Providence,Providence/Stoughton Line,OFF_PEAK,30,32,0,11776,0.94,05:00:00
2024-12-13,CR-Fairmount,Fairmount Line,PEAK,9,14,0,11780,0.64,05:00:00
2024-12-13,CR-Fitchburg,Fitchburg Line,PEAK,8,9,0,11781,0.89,05:00:00
2024-12-13,CR-Greenbush,Greenbush Line,PEAK,6,6,0,11782,1.0,05:00:00
2024-12-14,CR-Newburyport,Newburyport/Rockport Line,PEAK,0,0,0,11823,,05:00:00
2024-12-13,CR-Franklin,Franklin Line,PEAK,8,8,0,11859,1.0,05:00:00
2024-12-14,CR-Haverhill,Haverhill Line,PEAK,0,0,0,11879,,05:00:00
2024-12-14,CR-Kingston,Kingston/Plymouth Line,PEAK,0,0,0,11880,,05:00:00
2024-12-14,CR-Lowell,Lowell Line,PEAK,0,0,0,11881,,05:00:00
2024-12-14,CR-Fitchburg,Fitchburg Line,OFF_PEAK,15,16,0,11886,0.94,05:00:00
2024-12-14,CR-Greenbush,Greenbush Line,OFF_PEAK,15,16,0,11887,0.94,05:00:00
2024-12-14,CR-Haverhill,Haverhill Line,OFF_PEAK,16,16,0,11888,1.0,05:00:00
2024-12-14,CR-Kingston,Kingston/Plymouth Line,OFF_PEAK,18,18,0,11889,1.0,05:00:00
2024-12-14,CR-Lowell,Lowell Line,OFF_PEAK,16,18,0,11890,0.89,05:00:00
2024-12-14,CR-Newburyport,Newburyport/Rockport Line,OFF_PEAK,17,17,0,11891,1.0,05:00:00
2024-12-14,CR-Newburyport,Newburyport/Rockport Line,OFF_PEAK,19,19,0,11892,1.0,05:00:00
2024-12-14,CR-Providence,Providence/Stoughton Line,OFF_PEAK,20,20,0,11893,1.0,05:00:00
2024-12-14,CR-Fitchburg,Fitchburg Line,PEAK,0,0,0,11894,,05:00:00
2024-12-14,CR-Franklin,Franklin Line,PEAK,0,0,0,11895,,05:00:00
2024-12-14,CR-Greenbush,Greenbush Line,PEAK,0,0,0,11896,,05:00:00
2024-12-14,CR-Needham,Needham Line,PEAK,0,0,0,11897,,05:00:00
2024-12-13,CR-Newburyport,Newburyport/Rockport Line,PEAK,6,6,0,11936,1.0,05:00:00
2024-12-13,CR-Newburyport,Newburyport/Rockport Line,PEAK,7,8,0,11937,0.88,05:00:00
2024-12-13,CR-Lowell,Lowell Line,PEAK,11,11,0,11988,1.0,05:00:00
2024-12-13,CR-Middleborough,Middleborough/Lakeville Line,PEAK,6,6,0,11999,1.0,05:00:00
2024-12-13,CR-Providence,Providence/Stoughton Line,PEAK,7,7,0,12007,1.0,05:00:00
2024-12-13,CR-Providence,Providence/Stoughton Line,PEAK,9,10,0,12008,0.9,05:00:00
2024-12-13,CR-Worcester,Framingham/Worcester Line,PEAK,14,17,1,12029,0.82,05:00:00
2024-12-13,CR-Kingston,Kingston/Plymouth Line,PEAK,6,8,1,12030,0.75,05:00:00
2024-12-13,CR-Needham,Needham Line,PEAK,7,8,1,12031,0.88,05:00:00
2024-12-13,CR-Kingston,Kingston/Plymouth Line,OFF_PEAK,14,18,1,12090,0.78,05:00:00
2024-12-13,CR-Needham,Needham Line,OFF_PEAK,25,26,1,12091,0.96,05:00:00
2024-12-13,CR-Fairmount,Fairmount Line,OFF_PEAK,24,43,2,12092,0.56,05:00:00
2024-12-12,CR-Worcester,Framingham/Worcester Line,PEAK,17,17,0,12133,1.0,05:00:00
2024-12-12,CR-Middleborough,Middleborough/Lakeville Line,PEAK,5,6,0,12134,0.83,05:00:00
2024-12-12,CR-Providence,Providence/Stoughton Line,PEAK,6,7,0,12135,0.86,05:00:00
2024-12-12,CR-Providence,Providence/Stoughton Line,PEAK,10,10,0,12136,1.0,05:00:00
2024-12-12,CR-Fitchburg,Fitchburg Line,OFF_PEAK,28,29,0,12156,0.97,05:00:00
2024-12-12,CR-Lowell,Lowell Line,PEAK,11,11,0,12163,1.0,05:00:00
2024-12-12,CR-Newburyport,Newburyport/Rockport Line,OFF_PEAK,22,23,0,12217,0.96,05:00:00
2024-12-12,CR-Newburyport,Newburyport/Rockport Line,PEAK,6,6,0,12259,1.0,05:00:00
2024-12-12,CR-Newburyport,Newburyport/Rockport Line,PEAK,8,8,0,12260,1.0,05:00:00
2024-12-12,CR-Haverhill,Haverhill Line,PEAK,10,12,0,12373,0.83,05:00:00
2024-12-12,CR-Kingston,Kingston/Plymouth Line,PEAK,7,8,0,12374,0.88,05:00:00
2024-12-12,CR-Fairmount,Fairmount Line,OFF_PEAK,40,43,0,12379,0.93,05:00:00
2024-12-12,CR-Worcester,Framingham/Worcester Line,OFF_PEAK,29,30,0,12380,0.97,05:00:00
2024-12-12,CR-Franklin,Franklin Line,OFF_PEAK,17,18,0,12381,0.94,05:00:00
2024-12-12,CR-Greenbush,Greenbush Line,OFF_PEAK,19,20,0,12382,0.95,05:00:00
2024-12-12,CR-Haverhill,Haverhill Line,OFF_PEAK,31,31,0,12383,1.0,05:00:00
2024-12-12,CR-Kingston,Kingston/Plymouth Line,OFF_PEAK,18,18,0,12384,1.0,05:00:00
2024-12-12,CR-Lowell,Lowell Line,OFF_PEAK,25,26,0,12385,0.96,05:00:00
2024-12-12,CR-Middleborough,Middleborough/Lakeville Line,OFF_PEAK,21,22,0,12386,0.95,05:00:00
2024-12-12,CR-Needham,Needham Line,OFF_PEAK,23,26,0,12387,0.88,05:00:00
2024-12-12,CR-Newburyport,Newburyport/Rockport Line,OFF_PEAK,21,22,0,12388,0.95,05:00:00
2024-12-12,CR-Providence,Providence/Stoughton Line,OFF_PEAK,21,25,0,12389,0.84,05:00:00
2024-12-12,CR-Providence,Providence/Stoughton Line,OFF_PEAK,30,32,0,12390,0.94,05:00:00
2024-12-12,CR-Fairmount,Fairmount Line,PEAK,13,14,0,12394,0.93,05:00:00
2024-12-12,CR-Fitchburg,Fitchburg Line,PEAK,9,9,0,12395,1.0,05:00:00
2024-12-12,CR-Franklin,Franklin Line,PEAK,8,8,0,12396,1.0,05:00:00
2024-12-12,CR-Greenbush,Greenbush Line,PEAK,6,6,0,12397,1.0,05:00:00
2024-12-12,CR-Needham,Needham Line,PEAK,7,8,0,12398,0.88,05:00:00
2024-12-10,CR-Haverhill,Haverhill Line,PEAK,11,12,0,12457,0.92,05:00:00
2024-12-11,CR-Newburyport,Newburyport/Rockport Line,PEAK,6,6,0,12466,1.0,05:00:00
2024-12-11,CR-Newburyport,Newburyport/Rockport Line,PEAK,8,8,0,12467,1.0,05:00:00
2024-12-11,CR-Worcester,Framingham/Worcester Line,PEAK,16,17,0,12490,0.94,05:00:00
2024-12-11,CR-Haverhill,Haverhill Line,PEAK,11,12,0,12491,0.92,05:00:00
2024-12-11,CR-Kingston,Kingston/Plymouth Line,PEAK,6,8,0,12492,0.75,05:00:00
2024-12-11,CR-Fitchburg,Fitchburg Line,OFF_PEAK,25,29,0,12499,0.86,05:00:00
2024-12-11,CR-Worcester,Framingham/Worcester Line,OFF_PEAK,27,30,0,12500,0.9,05:00:00
2024-12-11,CR-Franklin,Franklin Line,OFF_PEAK,9,18,0,12501,0.5,05:00:00
2024-12-11,CR-Greenbush,Greenbush Line,OFF_PEAK,20,20,0,12502,1.0,05:00:00
2024-12-11,CR-Haverhill,Haverhill Line,OFF_PEAK,30,31,0,12503,0.97,05:00:00
2024-12-11,CR-Kingston,Kingston/Plymouth Line,OFF_PEAK,18,18,0,12504,1.0,05:00:00
2024-12-11,CR-Lowell,Lowell Line,OFF_PEAK,26,26,0,12505,1.0,05:00:00
2024-12-11,CR-Fairmount,Fairmount Line,OFF_PEAK,38,43,0,12516,0.88,05:00:00
2024-12-11,CR-Newburyport,Newburyport/Rockport Line,OFF_PEAK,23,23,0,12517,1.0,05:00:00
2024-12-10,CR-Lowell,Lowell Line,PEAK,11,11,0,12588,1.0,05:00:00
2024-12-11,CR-Middleborough,Middleborough/Lakeville Line,OFF_PEAK,15,22,0,12607,0.68,05:00:00
2024-12-11,CR-Needham,Needham Line,OFF_PEAK,17,26,0,12608,0.65,05:00:00
2024-12-11,CR-Newburyport,Newburyport/Rockport Line,OFF_PEAK,21,22,0,12609,0.95,05:00:00
2024-12-11,CR-Providence,Providence/Stoughton Line,OFF_PEAK,24,32,0,12610,0.75,05:00:00
2024-12-11,CR-Fairmount,Fairmount Line,PEAK,10,14,0,12614,0.71,05:00:00
2024-12-11,CR-Fitchburg,Fitchburg Line,PEAK,4,9,0,12615,0.44,05:00:00
2024-12-11,CR-Franklin,Franklin Line,PEAK,3,8,0,12616,0.38,05:00:00
2024-12-11,CR-Greenbush,Greenbush Line,PEAK,4,6,0,12617,0.67,05:00:00
2024-12-11,CR-Middleborough,Middleborough/Lakeville Line,PEAK,4,6,0,12646,0.67,05:00:00
2024-12-11,CR-Providence,Providence/Stoughton Line,PEAK,4,10,0,12647,0.4,05:00:00
2024-12-11,CR-Lowell,Lowell Line,PEAK,10,11,0,12670,0.91,05:00:00
2024-12-11,CR-Needham,Needham Line,PEAK,4,8,1,12713,0.5,05:00:00
2024-12-11,CR-Providence,Providence/Stoughton Line,PEAK,4,7,1,12714,0.57,05:00:00
2024-12-11,CR-Providence,Providence/Stoughton Line,OFF_PEAK,16,25,1,12771,0.64,05:00:00
2024-12-10,CR-Worcester,Framingham/Worcester Line,PEAK,16,17,0,12806,0.94,05:00:00
2024-12-10,CR-Middleborough,Middleborough/Lakeville Line,PEAK,6,6,0,12807,1.0,05:00:00
2024-12-10,CR-Providence,Providence/Stoughton Line,PEAK,5,7,0,12808,0.71,05:00:00
2024-12-10,CR-Providence,Providence/Stoughton Line,PEAK,9,10,0,12809,0.9,05:00:00
2024-12-10,CR-Newburyport,Newburyport/Rockport Line,PEAK,8,8,0,12890,1.0,05:00:00
2024-12-10,CR-Kingston,Kingston/Plymouth Line,PEAK,8,8,0,12913,1.0,05:00:00
2024-12-10,CR-Worcester,Framingham/Worcester Line,OFF_PEAK,29,30,0,12920,0.97,05:00:00
2024-12-10,CR-Franklin,Franklin Line,OFF_PEAK,17,18,0,12921,0.94,05:00:00
2024-12-10,CR-Greenbush,Greenbush Line,OFF_PEAK,20,20,0,12922,1.0,05:00:00
2024-12-10,CR-Haverhill,Haverhill Line,OFF_PEAK,31,31,0,12923,1.0,05:00:00
2024-12-10,CR-Kingston,Kingston/Plymouth Line,OFF_PEAK,18,18,0,12924,1.0,05:00:00
2024-12-10,CR-Lowell,Lowell Line,OFF_PEAK,25,26,0,12925,0.96,05:00:00
2024-12-10,CR-Middleborough,Middleborough/Lakeville Line,OFF_PEAK,22,22,0,12926,1.0,05:00:00
2024-12-10,CR-Newburyport,Newburyport/Rockport Line,OFF_PEAK,22,22,0,12927,1.0,05:00:00
2024-12-10,CR-Newburyport,Newburyport/Rockport Line,OFF_PEAK,23,23,0,12928,1.0,05:00:00
2024-12-10,CR-Providence,Providence/Stoughton Line,OFF_PEAK,23,25,0,12929,0.92,05:00:00
2024-12-10,CR-Providence,Providence/Stoughton Line,OFF_PEAK,32,32,0,12930,1.0,05:00:00
2024-12-10,CR-Fairmount,Fairmount Line,PEAK,14,14,0,12934,1.0,05:00:00
